 0,0184327
  0,043929
0,0477158
  0,0112086
 0,0248106
-0,948795
 -0,938623
 0,0170505
 0,0148743
 0,0225367
 0,0172256
 0,014221
  0,0202372
0,0144062
 0,0128572
 0,0142858
  0,0207504
0,0126698
 0,00895702
 0,0151777
 0,0147632
 0,0225336
 0,0222438
 0,0153481
 0,0161702
 0,0218849
   0,0210748
0,0215047
0,0157352
 0,0298911
 0,0208063
 0,0197382
 0,02079
 0,0238898
  0,0204717
 0,0142904
0,012516
 0,0264624
 0,0534432
  0,016023
0,0213141
 0,0228295
 0,0145686
 0,0137675
 0,0129887
  0,0249146
 0,0166322
0,0189117
 0,0167343
  0,0199066
0,0124204
 0,0152505
  0,0168724
0,0143392
 0,0135147
 0,0151618
  0,0135116
0,0147607
   0,0236975
0,0174644
0,00956859
 0,0154447
 0,0254004
  0,0139468
0,0153785
 0,0195121
 0,01406
 0,0258967
  0,0169042
0,0136138
 0,0136684
 0,0174553
  0,0196131
0,0127389
 0,0262578
  0,0326491
0,0129872
  0,0209118
0,011668
  0,0124438
0,0210342
 0,0235846
 0,0162649
  0,020789
0,0117822
 0,0150137
 0,0230595
 -0,966711
 0,021417
  0,0215057
0,0153407
 0,021716
 0,0194303
 0,0147392
  0,0183949
0,0139403
 0,0116681
 0,011553
 0,018531
 0,0138788
 0,0235291
 0,0220477
  0,0258125
0,0369103
  0,048275
0,0213739
  0,0220264
0,0195175
  0,0201143
0,0143341
 0,0126134
 0,0196083
 0,0279433
 0,0239858
  0,0197088
0,0230179
  0,0198241
0,0193793
 0,0232002
 0,0168559
 0,0475808
 0,0381078
 0,0334913
  0,0234367
0,0194725
 0,0346737
  0,0331282
0,0359084
 0,0233501
 0,0137165
 0,0221786
 0,0197143
 0,0389746
  0,0546901
0,0361545
 0,0362984
 0,0208977
 0,0226391
  0,0238898
0,0172299
 0,0169252
  0,0173519
0,01783
 0,0176059
 0,0196309
  0,0279862
0,0298596
 0,0263218
  -0,948167
 -0,941564
 0,0386932
-0,946281
  0,0312932
0,0271388
  0,0311203
0,0261851
  0,0169596
0,0206235
  0,0203338
0,0130094
 0,0119953
 0,0162021
  0,0248053
0,0192489
 0,0185062
 0,0154012
 0,0234894
 0,0186867
 0,0185174
 0,0166998
 0,0251826
 0,0206594
 0,042672
 0,0228443
  0,0119615
0,0318456
 0,0387031
 0,0192614
  0,0240381
 0,021318
0,0164449
  0,0259131
 0,0535453
0,0304714
  0,0364729
0,0707685
 0,0265271
 0,0248147
 0,0289303
 0,0188168
 0,0244114
 0,00936529
 0,0215929
 0,027637
 0,0228236
 0,0247375
 0,0264401
 0,031118
  0,0291788
0,0277867
 0,0625987
  0,0722337
0,0147151
 0,0270265
 0,0252798
 0,0184346
 0,0207897
  0,0197671
0,0172562
 0,0216477
 0,019887
  0,0316921
  0,0633581
0,0482247
0,10556
 0,0664474
 0,0377293
 0,00861622
 0,0500403
 -0,305302
 0,0512152
 0,0153688
 0,029235
  0,0219569
0,016292
 0,0238333
 0,012613
 0,0436244
 0,025029
  0,0479686
 0,0994452
0,0431026
 0,0838594
 0,0357991
 0,0647717
  0,0362236
0,0430524
  0,0375438
0,0231604
  0,0378674
 0,0399681
0,0273605
 0,0488134
 0,0427949
  0,0845493
0,0427869
 0,0529634
 0,0445
  0,0412969
0,0229615
  0,018137
0,0398428
  0,0233605
0,0162062
  0,022749
0,0206254
 0,0318174
  0,0219532
0,0240127
 0,0167617
 0,0157661
 0,0171602
  0,0241682
0,0251122
