 0,0154021
 0,0381928
 0,047707
 0,0685492
 0,0830424
  0,0361355
0,0645846
 0,0362581
  0,0632745
0,0532605
  0,0289232
0,0374708
 0,0226521
  0,021016
0,0162852
 0,0139666
  0,0237246
0,0212732
  0,0143938
0,0205635
 0,0167035
 0,0167953
 0,016806
 0,01699
 0,0181897
 0,010634
 0,0207087
 0,0173518
 0,0122341
  0,0179841
0,0146887
   0,0215716
0,0139591
0,021877
 0,0208994
   0,00949801
0,01723
0,017444
 0,0163062
   0,0180138
0,0171641
0,0128682
  0,0220901
0,019091
 0,0186111
  -0,980028
0,0219192
 0,0199628
  0,021733
0,0213938
 0,0239837
 0,0331104
  0,0306512
0,0257969
 0,0326622
 0,0399052
  0,0209356
0,0183292
  0,021436
0,0259393
 0,0239489
 0,0233193
  0,0195141
0,016497
 0,0230571
 0,0211955
 0,0161281
 0,0133487
  0,0135286
0,0168891
  0,02264
 0,0144259
0,0208462
 0,0214204
 0,0174342
  0,0236456
0,0136817
 0,0180401
 0,0181914
 0,0203067
 0,0191203
 0,0200547
  0,0178456
0,019055
 0,0274744
  0,0254669
0,0214798
 0,0200299
  0,019421
 0,023889
0,0184287
  0,0301418
0,0168249
 0,0152802
  0,0229133
0,0192527
 0,0212858
 0,0212071
 0,0207554
 0,0198574
   0,0223427
0,0233108
0,0395663
  0,0292702
0,0310333
 0,023786
   0,0266888
0,0597997
0,0177611
 0,0194632
  0,027718
0,0208884
 0,0284564
 0,0250206
 0,0227885
  0,0365793
0,022503
 0,016786
 0,0259194
 0,0185668
  0,0296741
-0,964341
 -0,934897
 0,0445678
 0,0522333
  0,0436656
 0,0174797
 0,0720671
0,0426253
 0,0210156
 0,0220098
 0,0329553
 0,0765947
  0,024117
0,0195401
 0,0191721
 0,017184
 0,0387368
   0,0330945
0,0537162
 0,0448396
0,0735051
 0,0680785
 0,055695
 0,0354233
 0,0597357
 0,0180919
  0,0217808
 0,0171056
 0,0211425
0,0155517
 0,0314538
 0,0243213
 0,00984949
 0,0173257
 0,0219401
 0,0184349
 0,019777
 0,018013
  0,0250793
